Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1925216097877331981,https://x.com/bryanguerraw/status/1925216097877331981,@Doctomop93 @kleriene18 Entao porque as vezes prescrevem o antibiótico só após o RX se nao da pra ver nada?,0,0,1,0,26,"May 21, 2025 at 03:44 PM"
1925212461889708497,https://x.com/utiy25/status/1925212461889708497,"@bielconn Melhor ir ao médico, pode está precisando de antibiótico",0,0,0,0,3,"May 21, 2025 at 03:29 PM"
1925212084385554762,https://x.com/002vivii/status/1925212084385554762,"é problema na tireoide, pagar exame, consulta, problema na pele, mais consulta e remédios, tomar antibiótico, efeito colateral, um trilhão em creme e pomada.. EU NÃO ESTOU TANKANDO O BOSTIL!!!!!!! https://t.co/Z1d21qwvmj",12,0,2,0,31,"May 21, 2025 at 03:28 PM"
1925209548161245604,https://x.com/gu4stavo/status/1925209548161245604,o paciente séptico sem antibiótico na primeira hora,1,0,0,0,202,"May 21, 2025 at 03:18 PM"
1925208370346099111,https://x.com/LaDeLaCocaCola/status/1925208370346099111,"@HuevoPorSopa Jajajaja, eso generalmente es la sangre contaminada y toca con antibiótico. @mamm5_ ayuda con esto porfis. 😅",1,0,1,0,47,"May 21, 2025 at 03:13 PM"
1925206991837728922,https://x.com/gabivillis/status/1925206991837728922,3 semanas tomando antibiótico e finalmente terminei 🙏🏻🥺,0,0,0,0,25,"May 21, 2025 at 03:08 PM"
1925206044944330957,https://x.com/maria_goularteb/status/1925206044944330957,"Essa semana tá sendo humilhação atrás de humilhação, primeiro febre e sinusite que me deixou ranhenta nível hard, depois o antibiótico pra curar isso me deixou com piriri quase que ocorre um acidente sobre isso no elevador do meu prédio, e pra piorar meu rosto tá cheio de espinha",2,0,0,0,56,"May 21, 2025 at 03:04 PM"
1925205948659835016,https://x.com/pjmrussell/status/1925205948659835016,nossa senhora oque um amoxilina não faz? tava derrubada desde sábado e hoje (um dia de antibiótico) estou nova.,0,0,0,0,9,"May 21, 2025 at 03:04 PM"
1925204500047937619,https://x.com/blue_mih/status/1925204500047937619,Antibiotico da uma derrubada né,7,0,2,0,141,"May 21, 2025 at 02:58 PM"
1925204086208475160,https://x.com/Milena113081092/status/1925204086208475160,"e toma lhe antibiótico , n aguento mais 🤢😫😪",0,0,0,0,27,"May 21, 2025 at 02:56 PM"
1925203773078569381,https://x.com/amandss77/status/1925203773078569381,Antibiótico fodido me dando dor de barriga,0,0,0,0,10,"May 21, 2025 at 02:55 PM"
1925201354198331715,https://x.com/mbeatrizg11/status/1925201354198331715,"@eualicegreghi Menina do céu, 1 semana de antibiótico + anti-inflamatório 😭😭😭",0,0,0,0,3,"May 21, 2025 at 02:45 PM"
1925199090238804084,https://x.com/zorzat0/status/1925199090238804084,"apertei uma espinha interna e o pus se espalhou no meu rosto e tá mega inchado, estou tomando antibiótico pela segunda vez no mês 😭",0,0,1,0,51,"May 21, 2025 at 02:36 PM"
1925199072559845462,https://x.com/stefania_conese/status/1925199072559845462,@HuevoPorSopa Tal vez ya te toque algo con antibiótico,1,0,0,0,34,"May 21, 2025 at 02:36 PM"
1925193192451821967,https://x.com/kurooololp/status/1925193192451821967,"Dica do dia não tome antibiótico sem ter tomado café, se não o vômito vem 💀",0,0,0,0,13,"May 21, 2025 at 02:13 PM"
1925192275576991970,https://x.com/laapn_/status/1925192275576991970,sem beber pq tava tomando antibiótico por causa de infecção agr sem beber pq tô ferrada da garganta o povo que bebeeeee!!!!!!,0,0,1,0,29,"May 21, 2025 at 02:09 PM"
1925191299663061371,https://x.com/olar1407/status/1925191299663061371,"@madeinbajor Lavar nariz com soro
Antibiótico
Não tem outro jeito de curar sinusite sem ser com antibiótico",0,0,0,0,14,"May 21, 2025 at 02:05 PM"
1925189643579838492,https://x.com/HW4NGCITY/status/1925189643579838492,@sourwisky meu deus? te passaram antibiotico ne pq eh Foda ficar gripado por duas semanas,0,0,0,0,16,"May 21, 2025 at 01:59 PM"
1925189250489753919,https://x.com/lidecomigo/status/1925189250489753919,"@FotosDeFatos Já é um vencedor por ter 54 anos, uma perna amputada, sem correta anestesia e sem antibiótico (primeiro foi internado em 1928)",0,0,0,0,152,"May 21, 2025 at 01:57 PM"
1925188105746756064,https://x.com/LuisAntons2/status/1925188105746756064,"@Doutrinadorg Tem que ser muito burro pra achar que um remédio pra parasita serve pra gripe, seria a mesma coisa que prescrever um antibiótico pra quem tá com câncer",5,1,1,0,225,"May 21, 2025 at 01:53 PM"
1925186867219095714,https://x.com/anajoia13/status/1925186867219095714,"@madeinbajor lavagem nasal 4x ao dia e budesonid 2 jatos em cada narina antes de dormir e ao acordar por 10 dias. quando a crise tá braba, infelizmente não escapo do antibiótico tb. a última q tive esse ano tive q entrar no atb. boa sorte aí.",2,0,0,0,163,"May 21, 2025 at 01:48 PM"
1925185258959331403,https://x.com/EmanuelaAlc/status/1925185258959331403,"@ronald_jr Sim. Quando se diz infarto ou pneumonia, eles já estão lá. Instalados. O q acontece, mtas vezes, infelizmente, é o profissional q usa o ""principio de pneumonia"" p justificar o uso de antibiotico, visto q mtas vezes o termo virose é visto como chacota. Complicado demais.",1,0,0,0,17,"May 21, 2025 at 01:41 PM"
1925182576487964892,https://x.com/GorilaAlbertita/status/1925182576487964892,"Desde el viernes a la tarde hoy es el primer día que me siento moderadamente bien . Parece que el antibiótico empezó a hacer lo suyo. 
Bueno sigo laburando, solo quería que supieran … 😘😘😘",98,1,35,0,483,"May 21, 2025 at 01:31 PM"
1925182524365349261,https://x.com/MarinaBraischat/status/1925182524365349261,"Quando penso que to zero, sem dor nas costas e sem dor de cabeça, vem o antibiótico e me deixa tonta dnv",0,0,0,0,8,"May 21, 2025 at 01:30 PM"
1925182098362474945,https://x.com/LiliLiliana33/status/1925182098362474945,"@martincarrizo_ Casi no tomo nunca antibiotico.
Como mucho, 2 veces en el año",0,0,0,0,29,"May 21, 2025 at 01:29 PM"
1925180490216009860,https://x.com/LuaObservador/status/1925180490216009860,"@madeinbajor Se for só Rino sinusite: Lavagem com soro, prednisolona 20mg 1x ao dia por 3 dias, lemont por 3 dias 1x ao dia, nasonex 2 puffs em cada narina 2x ao dia. Se já for sinusite mesmo, aí tem q entrar com antibiótico, não tem jeito.",0,0,0,0,126,"May 21, 2025 at 01:22 PM"
1925178384654508154,https://x.com/infobaemexico/status/1925178384654508154,‘Oro blanco’: el antibiótico natural que desintoxica los pulmones y ayuda a curar los efectos del cigarro https://t.co/5Ht3Ta7SMP,0,0,0,0,56,"May 21, 2025 at 01:14 PM"
1925176660959064073,https://x.com/GabiSuzanne/status/1925176660959064073,"«I virus non sono nazionalisti non si bloccano alla frontiera. Non fanno differenza tra un essere umano e l’altro, che viva in un posto o in un altro, che sia povero o ricco. Quando si parla di salute è così: l’antibiotico non è sovranista o di sinistra. Serve a curare un malato»",0,0,0,0,6,"May 21, 2025 at 01:07 PM"
1925176279839445118,https://x.com/lmonteiro08/status/1925176279839445118,"@madeinbajor Dipirona pra dor e lavagem nasal com soro. Se não melhorar, médico pra pegar receita de antibiótico",0,0,0,0,59,"May 21, 2025 at 01:06 PM"
1925176125799493802,https://x.com/MSimonassi/status/1925176125799493802,@madeinbajor Lavagem com soro fisiológico 4 vezes ao dia. Busonid (2 jatos em cada narina) antes de deitar por 7 dias). Se nada resolver...antibiótico e seguir nas lavagens.,13,1,0,0,310,"May 21, 2025 at 01:05 PM"
1925174033114443911,https://x.com/cabeca_dovo/status/1925174033114443911,"@Welton_Viegas @lebrancomilgrau Uma amiga tá igual, ela acha que começou por causa da sinusite, mas vendo vocês, percebo que na realidade é essa gripe estranha que tá rolando. Ela está há duas semanas com antibiótico, fora Benzetacil e outro antibiótico injetável. A audição não tá voltando.",0,0,0,0,47,"May 21, 2025 at 12:57 PM"
1925172998627020875,https://x.com/dumbitch2k1/status/1925172998627020875,"tô morrendo de vontade de beber um vinho nesse friozinho, mas tô tomando antibiótico, ooo desgraça",0,0,0,0,6,"May 21, 2025 at 12:53 PM"
